,word_path,content,font,author,work_id,position
3611,images/semi-cursive/zhao-mengjian/DP146539/98.jpg,條,semi-cursive,zhao-mengjian,DP146539,"[632, 369, 734, 465]"
3612,images/semi-cursive/zhao-mengjian/DP146539/99.jpg,初,semi-cursive,zhao-mengjian,DP146539,"[629, 922, 734, 1019]"
3613,images/semi-cursive/zhao-mengjian/DP146539/100.jpg,微,semi-cursive,zhao-mengjian,DP146539,"[1057, 317, 1178, 437]"
3614,images/semi-cursive/zhao-mengjian/DP146539/101.jpg,屏,semi-cursive,zhao-mengjian,DP146539,"[1806, 484, 1919, 611]"
3615,images/semi-cursive/zhao-mengjian/DP146539/102.jpg,浮,semi-cursive,zhao-mengjian,DP146539,"[316, 659, 416, 761]"
3616,images/semi-cursive/zhao-mengjian/DP146539/103.jpg,鱗,semi-cursive,zhao-mengjian,DP146539,"[1222, 842, 1326, 946]"
3617,images/semi-cursive/zhao-mengjian/DP146539/104.jpg,珠,semi-cursive,zhao-mengjian,DP146539,"[925, 304, 1027, 406]"
3618,images/semi-cursive/zhao-mengjian/DP146539/105.jpg,風,semi-cursive,zhao-mengjian,DP146539,"[642, 830, 745, 930]"
3619,images/semi-cursive/zhao-mengjian/DP146539/106.jpg,松,semi-cursive,zhao-mengjian,DP146539,"[455, 804, 569, 912]"
3621,images/semi-cursive/zhao-mengjian/DP146539/108.jpg,埋,semi-cursive,zhao-mengjian,DP146539,"[471, 369, 571, 464]"
3622,images/semi-cursive/zhao-mengjian/DP146539/109.jpg,候,semi-cursive,zhao-mengjian,DP146539,"[167, 468, 273, 569]"
3623,images/semi-cursive/zhao-mengjian/DP146539/110.jpg,飄,semi-cursive,zhao-mengjian,DP146539,"[317, 1022, 426, 1129]"
3624,images/semi-cursive/zhao-mengjian/DP146539/111.jpg,障,semi-cursive,zhao-mengjian,DP146539,"[1820, 605, 1916, 721]"
3625,images/semi-cursive/zhao-mengjian/DP146539/112.jpg,綴,semi-cursive,zhao-mengjian,DP146539,"[774, 64, 884, 175]"
3626,images/semi-cursive/zhao-mengjian/DP146539/113.jpg,詩,semi-cursive,zhao-mengjian,DP146539,"[1663, 268, 1770, 373]"
3627,images/semi-cursive/zhao-mengjian/DP146539/114.jpg,幹,semi-cursive,zhao-mengjian,DP146539,"[1061, 70, 1168, 178]"
3629,images/semi-cursive/zhao-mengjian/DP146539/116.jpg,誰,semi-cursive,zhao-mengjian,DP146539,"[1833, 274, 1917, 378]"
3630,images/semi-cursive/zhao-mengjian/DP146539/117.jpg,波,semi-cursive,zhao-mengjian,DP146539,"[317, 554, 423, 658]"
3631,images/semi-cursive/zhao-mengjian/DP146539/118.jpg,時,semi-cursive,zhao-mengjian,DP146539,"[311, 55, 411, 156]"
3632,images/semi-cursive/zhao-mengjian/DP146539/119.jpg,淺,semi-cursive,zhao-mengjian,DP146539,"[179, 1004, 281, 1105]"
3633,images/semi-cursive/zhao-mengjian/DP146539/120.jpg,明,semi-cursive,zhao-mengjian,DP146539,"[316, 157, 416, 257]"
3634,images/semi-cursive/zhao-mengjian/DP146539/121.jpg,急,semi-cursive,zhao-mengjian,DP146539,"[644, 1017, 746, 1119]"
3635,images/semi-cursive/zhao-mengjian/DP146539/122.jpg,飖,semi-cursive,zhao-mengjian,DP146539,"[176, 59, 284, 164]"
3636,images/semi-cursive/zhao-mengjian/DP146539/123.jpg,成,semi-cursive,zhao-mengjian,DP146539,"[926, 60, 1033, 168]"
3637,images/semi-cursive/zhao-mengjian/DP146539/124.jpg,猶,semi-cursive,zhao-mengjian,DP146539,"[468, 57, 570, 157]"
3638,images/semi-cursive/zhao-mengjian/DP146539/125.jpg,谿,semi-cursive,zhao-mengjian,DP146539,"[13, 61, 120, 167]"
3639,images/semi-cursive/zhao-mengjian/DP146551/0.jpg,子,semi-cursive,zhao-mengjian,DP146551,"[682, 1817, 827, 1933]"
3640,images/semi-cursive/zhao-mengjian/DP146551/1.jpg,而,semi-cursive,zhao-mengjian,DP146551,"[708, 719, 861, 870]"
3641,images/semi-cursive/zhao-mengjian/DP146551/2.jpg,以,semi-cursive,zhao-mengjian,DP146551,"[2150, 1203, 2319, 1299]"
3647,images/semi-cursive/zhao-mengjian/DP146551/8.jpg,子,semi-cursive,zhao-mengjian,DP146551,"[2179, 928, 2350, 1048]"
3648,images/semi-cursive/zhao-mengjian/DP146551/9.jpg,也,semi-cursive,zhao-mengjian,DP146551,"[1310, 1468, 1447, 1566]"
3649,images/semi-cursive/zhao-mengjian/DP146551/10.jpg,之,semi-cursive,zhao-mengjian,DP146551,"[891, 2110, 1029, 2233]"
3651,images/semi-cursive/zhao-mengjian/DP146551/12.jpg,自,semi-cursive,zhao-mengjian,DP146551,"[1719, 1907, 1859, 2023]"
3652,images/semi-cursive/zhao-mengjian/DP146551/13.jpg,子,semi-cursive,zhao-mengjian,DP146551,"[3305, 1778, 3517, 1909]"
3654,images/semi-cursive/zhao-mengjian/DP146551/15.jpg,片,semi-cursive,zhao-mengjian,DP146551,"[482, 1184, 630, 1297]"
3655,images/semi-cursive/zhao-mengjian/DP146551/16.jpg,豈,semi-cursive,zhao-mengjian,DP146551,"[35, 1738, 190, 1893]"
3656,images/semi-cursive/zhao-mengjian/DP146551/17.jpg,正,semi-cursive,zhao-mengjian,DP146551,"[710, 607, 855, 739]"
3657,images/semi-cursive/zhao-mengjian/DP146551/18.jpg,少,semi-cursive,zhao-mengjian,DP146551,"[1953, 960, 2107, 1062]"
3663,images/semi-cursive/zhao-mengjian/DP146551/24.jpg,工,semi-cursive,zhao-mengjian,DP146551,"[1102, 827, 1266, 925]"
3664,images/semi-cursive/zhao-mengjian/DP146551/25.jpg,竹,semi-cursive,zhao-mengjian,DP146551,"[3336, 1042, 3525, 1153]"
3666,images/semi-cursive/zhao-mengjian/DP146551/27.jpg,印,semi-cursive,zhao-mengjian,DP146551,"[59, 1257, 216, 1367]"
3667,images/semi-cursive/zhao-mengjian/DP146551/28.jpg,將,semi-cursive,zhao-mengjian,DP146551,"[880, 1819, 1042, 1973]"
3669,images/semi-cursive/zhao-mengjian/DP146551/30.jpg,固,semi-cursive,zhao-mengjian,DP146551,"[2163, 1084, 2335, 1223]"
3670,images/semi-cursive/zhao-mengjian/DP146551/31.jpg,咄,semi-cursive,zhao-mengjian,DP146551,"[1089, 1288, 1246, 1448]"
3671,images/semi-cursive/zhao-mengjian/DP146551/32.jpg,宋,semi-cursive,zhao-mengjian,DP146551,"[2120, 2102, 2280, 2237]"
3673,images/semi-cursive/zhao-mengjian/DP146551/34.jpg,與,semi-cursive,zhao-mengjian,DP146551,"[885, 1977, 1024, 2119]"
3674,images/semi-cursive/zhao-mengjian/DP146551/35.jpg,負,semi-cursive,zhao-mengjian,DP146551,"[2138, 1799, 2296, 1935]"
3675,images/semi-cursive/zhao-mengjian/DP146551/36.jpg,逃,semi-cursive,zhao-mengjian,DP146551,"[896, 1117, 1046, 1226]"
3676,images/semi-cursive/zhao-mengjian/DP146551/37.jpg,頗,semi-cursive,zhao-mengjian,DP146551,"[907, 788, 1054, 927]"
3677,images/semi-cursive/zhao-mengjian/DP146551/38.jpg,云,semi-cursive,zhao-mengjian,DP146551,"[688, 1684, 838, 1841]"
3679,images/semi-cursive/zhao-mengjian/DP146551/40.jpg,固,semi-cursive,zhao-mengjian,DP146551,"[675, 1946, 827, 2081]"
3681,images/semi-cursive/zhao-mengjian/DP146551/42.jpg,之,semi-cursive,zhao-mengjian,DP146551,"[3710, 297, 3815, 480]"
3682,images/semi-cursive/zhao-mengjian/DP146551/43.jpg,亦,semi-cursive,zhao-mengjian,DP146551,"[1328, 810, 1489, 929]"
3683,images/semi-cursive/zhao-mengjian/DP146551/44.jpg,矣,semi-cursive,zhao-mengjian,DP146551,"[700, 1273, 846, 1419]"
3684,images/semi-cursive/zhao-mengjian/DP146551/45.jpg,步,semi-cursive,zhao-mengjian,DP146551,"[1292, 1941, 1443, 2072]"
3685,images/semi-cursive/zhao-mengjian/DP146551/46.jpg,千,semi-cursive,zhao-mengjian,DP146551,"[451, 1916, 622, 2067]"
3686,images/semi-cursive/zhao-mengjian/DP146551/47.jpg,頓,semi-cursive,zhao-mengjian,DP146551,"[488, 821, 656, 953]"
3687,images/semi-cursive/zhao-mengjian/DP146551/48.jpg,無,semi-cursive,zhao-mengjian,DP146551,"[1515, 946, 1679, 1082]"
3688,images/semi-cursive/zhao-mengjian/DP146551/49.jpg,得,semi-cursive,zhao-mengjian,DP146551,"[1510, 1731, 1656, 1875]"
3689,images/semi-cursive/zhao-mengjian/DP146551/50.jpg,酒,semi-cursive,zhao-mengjian,DP146551,"[1752, 666, 1894, 799]"
3690,images/semi-cursive/zhao-mengjian/DP146551/51.jpg,紙,semi-cursive,zhao-mengjian,DP146551,"[478, 1305, 653, 1486]"
3691,images/semi-cursive/zhao-mengjian/DP146551/52.jpg,王,semi-cursive,zhao-mengjian,DP146551,"[2144, 1499, 2323, 1600]"
3692,images/semi-cursive/zhao-mengjian/DP146551/53.jpg,晚,semi-cursive,zhao-mengjian,DP146551,"[1304, 1581, 1459, 1726]"
3693,images/semi-cursive/zhao-mengjian/DP146551/54.jpg,來,semi-cursive,zhao-mengjian,DP146551,"[95, 578, 251, 735]"
3694,images/semi-cursive/zhao-mengjian/DP146551/55.jpg,晉,semi-cursive,zhao-mengjian,DP146551,"[2109, 1980, 2291, 2089]"
3696,images/semi-cursive/zhao-mengjian/DP146551/57.jpg,悟,semi-cursive,zhao-mengjian,DP146551,"[893, 947, 1053, 1084]"
3700,images/semi-cursive/zhao-mengjian/DP146551/61.jpg,可,semi-cursive,zhao-mengjian,DP146551,"[447, 1498, 624, 1651]"
3702,images/semi-cursive/zhao-mengjian/DP146551/63.jpg,是,semi-cursive,zhao-mengjian,DP146551,"[733, 428, 853, 605]"
3703,images/semi-cursive/zhao-mengjian/DP146551/64.jpg,者,semi-cursive,zhao-mengjian,DP146551,"[259, 1685, 407, 1824]"
3705,images/semi-cursive/zhao-mengjian/DP146551/66.jpg,死,semi-cursive,zhao-mengjian,DP146551,"[702, 1124, 855, 1263]"
3706,images/semi-cursive/zhao-mengjian/DP146551/67.jpg,趙,semi-cursive,zhao-mengjian,DP146551,"[2185, 798, 2350, 937]"
3707,images/semi-cursive/zhao-mengjian/DP146551/68.jpg,果,semi-cursive,zhao-mengjian,DP146551,"[73, 1071, 233, 1215]"
3708,images/semi-cursive/zhao-mengjian/DP146551/69.jpg,聞,semi-cursive,zhao-mengjian,DP146551,"[51, 1557, 207, 1704]"
3709,images/semi-cursive/zhao-mengjian/DP146551/70.jpg,敢,semi-cursive,zhao-mengjian,DP146551,"[292, 571, 446, 721]"
3710,images/semi-cursive/zhao-mengjian/DP146551/71.jpg,予,semi-cursive,zhao-mengjian,DP146551,"[1082, 1876, 1234, 2015]"
3711,images/semi-cursive/zhao-mengjian/DP146551/72.jpg,畫,semi-cursive,zhao-mengjian,DP146551,"[1536, 591, 1689, 758]"
3712,images/semi-cursive/zhao-mengjian/DP146551/73.jpg,所,semi-cursive,zhao-mengjian,DP146551,"[48, 1391, 208, 1527]"
3714,images/semi-cursive/zhao-mengjian/DP146551/75.jpg,真,semi-cursive,zhao-mengjian,DP146551,"[1089, 1700, 1241, 1852]"
3716,images/semi-cursive/zhao-mengjian/DP146551/77.jpg,與,semi-cursive,zhao-mengjian,DP146551,"[1526, 785, 1687, 932]"
3718,images/semi-cursive/zhao-mengjian/DP146551/79.jpg,翰,semi-cursive,zhao-mengjian,DP146551,"[1919, 1452, 2074, 1603]"
3719,images/semi-cursive/zhao-mengjian/DP146551/80.jpg,邊,semi-cursive,zhao-mengjian,DP146551,"[1740, 815, 1894, 957]"
3720,images/semi-cursive/zhao-mengjian/DP146551/81.jpg,未,semi-cursive,zhao-mengjian,DP146551,"[293, 403, 447, 566]"
3721,images/semi-cursive/zhao-mengjian/DP146551/82.jpg,禪,semi-cursive,zhao-mengjian,DP146551,"[881, 1256, 1052, 1426]"
3722,images/semi-cursive/zhao-mengjian/DP146551/83.jpg,墨,semi-cursive,zhao-mengjian,DP146551,"[1917, 1617, 2073, 1773]"
3723,images/semi-cursive/zhao-mengjian/DP146551/84.jpg,予,semi-cursive,zhao-mengjian,DP146551,"[471, 2103, 605, 2250]"
3724,images/semi-cursive/zhao-mengjian/DP146551/85.jpg,年,semi-cursive,zhao-mengjian,DP146551,"[1288, 1729, 1451, 1887]"
3725,images/semi-cursive/zhao-mengjian/DP146551/86.jpg,遠,semi-cursive,zhao-mengjian,DP146551,"[3328, 529, 3552, 760]"
3729,images/semi-cursive/zhao-mengjian/DP146551/90.jpg,硯,semi-cursive,zhao-mengjian,DP146551,"[1710, 1749, 1885, 1899]"
3730,images/semi-cursive/zhao-mengjian/DP146551/91.jpg,遊,semi-cursive,zhao-mengjian,DP146551,"[1941, 1077, 2098, 1245]"
3731,images/semi-cursive/zhao-mengjian/DP146551/92.jpg,意,semi-cursive,zhao-mengjian,DP146551,"[871, 1643, 1037, 1813]"
3734,images/semi-cursive/zhao-mengjian/DP146551/95.jpg,率,semi-cursive,zhao-mengjian,DP146551,"[1725, 1255, 1887, 1430]"
3735,images/semi-cursive/zhao-mengjian/DP146551/96.jpg,逃,semi-cursive,zhao-mengjian,DP146551,"[1139, 442, 1301, 592]"
3736,images/semi-cursive/zhao-mengjian/DP146551/97.jpg,右,semi-cursive,zhao-mengjian,DP146551,"[902, 422, 1058, 568]"
3737,images/semi-cursive/zhao-mengjian/DP146551/98.jpg,紙,semi-cursive,zhao-mengjian,DP146551,"[98, 412, 259, 573]"
3738,images/semi-cursive/zhao-mengjian/DP146551/99.jpg,淳,semi-cursive,zhao-mengjian,DP146551,"[3684, 671, 3833, 850]"
3739,images/semi-cursive/zhao-mengjian/DP146551/100.jpg,攜,semi-cursive,zhao-mengjian,DP146551,"[246, 1859, 405, 2035]"
3740,images/semi-cursive/zhao-mengjian/DP146551/101.jpg,偉,semi-cursive,zhao-mengjian,DP146551,"[483, 970, 642, 1152]"
3741,images/semi-cursive/zhao-mengjian/DP146551/102.jpg,愛,semi-cursive,zhao-mengjian,DP146551,"[1909, 1798, 2077, 1984]"
3742,images/semi-cursive/zhao-mengjian/DP146551/103.jpg,情,semi-cursive,zhao-mengjian,DP146551,"[31, 2041, 180, 2204]"
3743,images/semi-cursive/zhao-mengjian/DP146551/104.jpg,禪,semi-cursive,zhao-mengjian,DP146551,"[1116, 611, 1287, 798]"
3744,images/semi-cursive/zhao-mengjian/DP146551/105.jpg,求,semi-cursive,zhao-mengjian,DP146551,"[1544, 435, 1699, 588]"
3745,images/semi-cursive/zhao-mengjian/DP146551/106.jpg,諸,semi-cursive,zhao-mengjian,DP146551,"[2139, 1322, 2314, 1485]"
3746,images/semi-cursive/zhao-mengjian/DP146551/107.jpg,未,semi-cursive,zhao-mengjian,DP146551,"[1314, 960, 1485, 1104]"
3747,images/semi-cursive/zhao-mengjian/DP146551/108.jpg,書,semi-cursive,zhao-mengjian,DP146551,"[250, 1502, 412, 1659]"
3748,images/semi-cursive/zhao-mengjian/DP146551/109.jpg,聲,semi-cursive,zhao-mengjian,DP146551,"[505, 423, 673, 606]"
3749,images/semi-cursive/zhao-mengjian/DP146551/110.jpg,所,semi-cursive,zhao-mengjian,DP146551,"[3324, 1159, 3515, 1339]"
3750,images/semi-cursive/zhao-mengjian/DP146551/111.jpg,歸,semi-cursive,zhao-mengjian,DP146551,"[895, 599, 1058, 768]"
3752,images/semi-cursive/zhao-mengjian/DP146551/113.jpg,蘭,semi-cursive,zhao-mengjian,DP146551,"[1759, 458, 1915, 631]"
3753,images/semi-cursive/zhao-mengjian/DP146551/114.jpg,驟,semi-cursive,zhao-mengjian,DP146551,"[1284, 2095, 1444, 2244]"
3754,images/semi-cursive/zhao-mengjian/DP146551/115.jpg,筆,semi-cursive,zhao-mengjian,DP146551,"[889, 1444, 1044, 1620]"
3755,images/semi-cursive/zhao-mengjian/DP146551/116.jpg,寶,semi-cursive,zhao-mengjian,DP146551,"[1307, 1258, 1471, 1431]"
3757,images/semi-cursive/zhao-mengjian/DP146551/118.jpg,數,semi-cursive,zhao-mengjian,DP146551,"[241, 2062, 410, 2237]"
3759,images/semi-cursive/zhao-mengjian/DP146551/120.jpg,韻,semi-cursive,zhao-mengjian,DP146551,"[1939, 762, 2110, 923]"
3760,images/semi-cursive/zhao-mengjian/DP146551/121.jpg,價,semi-cursive,zhao-mengjian,DP146551,"[498, 636, 662, 798]"
3761,images/semi-cursive/zhao-mengjian/DP146551/122.jpg,逼,semi-cursive,zhao-mengjian,DP146551,"[1085, 1529, 1251, 1688]"
3762,images/semi-cursive/zhao-mengjian/DP146551/123.jpg,戲,semi-cursive,zhao-mengjian,DP146551,"[1922, 1266, 2100, 1434]"
3763,images/semi-cursive/zhao-mengjian/DP146551/124.jpg,鬻,semi-cursive,zhao-mengjian,DP146551,"[254, 1286, 438, 1480]"
3764,images/semi-cursive/zhao-mengjian/DP146551/125.jpg,辰,semi-cursive,zhao-mengjian,DP146551,"[3666, 954, 3829, 1171]"
3765,images/semi-cursive/zhao-mengjian/DP146551/126.jpg,清,semi-cursive,zhao-mengjian,DP146551,"[3351, 311, 3532, 496]"
3766,images/semi-cursive/zhao-mengjian/DP146551/127.jpg,暑,semi-cursive,zhao-mengjian,DP146551,"[3629, 1300, 3835, 1563]"
3767,images/semi-cursive/zhao-mengjian/DP146551/128.jpg,樓,semi-cursive,zhao-mengjian,DP146551,"[3284, 768, 3552, 1030]"
3768,images/semi-cursive/zhao-mengjian/DP146551/129.jpg,真,semi-cursive,zhao-mengjian,DP146551,"[3299, 1926, 3519, 2137]"
3769,images/semi-cursive/zhao-mengjian/DP146551/130.jpg,趙,semi-cursive,zhao-mengjian,DP146551,"[3306, 1348, 3552, 1594]"
3770,images/semi-cursive/zhao-mengjian/DP146551/131.jpg,咸,semi-cursive,zhao-mengjian,DP146551,"[3661, 480, 3833, 683]"
3771,images/semi-cursive/zhao-mengjian/DP146551/132.jpg,于,semi-cursive,zhao-mengjian,DP146551,"[3615, 1921, 3805, 2116]"
3775,images/semi-cursive/zhao-mengjian/DP146548/3.jpg,之,semi-cursive,zhao-mengjian,DP146548,"[1146, 1680, 1304, 1774]"
3778,images/semi-cursive/zhao-mengjian/DP146548/6.jpg,也,semi-cursive,zhao-mengjian,DP146548,"[1168, 1241, 1304, 1342]"
3781,images/semi-cursive/zhao-mengjian/DP146548/9.jpg,入,semi-cursive,zhao-mengjian,DP146548,"[2618, 1685, 2795, 1782]"
3782,images/semi-cursive/zhao-mengjian/DP146548/10.jpg,成,semi-cursive,zhao-mengjian,DP146548,"[1173, 740, 1347, 901]"
3784,images/semi-cursive/zhao-mengjian/DP146548/12.jpg,於,semi-cursive,zhao-mengjian,DP146548,"[1740, 941, 1907, 1066]"
3786,images/semi-cursive/zhao-mengjian/DP146548/14.jpg,戊,semi-cursive,zhao-mengjian,DP146548,"[873, 1506, 1019, 1635]"
3788,images/semi-cursive/zhao-mengjian/DP146548/16.jpg,李,semi-cursive,zhao-mengjian,DP146548,"[2932, 705, 3085, 855]"
3801,images/semi-cursive/zhao-mengjian/DP146548/29.jpg,品,semi-cursive,zhao-mengjian,DP146548,"[2338, 527, 2514, 671]"
3802,images/semi-cursive/zhao-mengjian/DP146548/30.jpg,可,semi-cursive,zhao-mengjian,DP146548,"[1152, 1097, 1326, 1248]"
3803,images/semi-cursive/zhao-mengjian/DP146548/31.jpg,淳,semi-cursive,zhao-mengjian,DP146548,"[875, 1337, 1023, 1477]"
3805,images/semi-cursive/zhao-mengjian/DP146548/33.jpg,家,semi-cursive,zhao-mengjian,DP146548,"[1166, 946, 1318, 1083]"
3806,images/semi-cursive/zhao-mengjian/DP146548/34.jpg,足,semi-cursive,zhao-mengjian,DP146548,"[896, 766, 1044, 905]"
3807,images/semi-cursive/zhao-mengjian/DP146548/35.jpg,伯,semi-cursive,zhao-mengjian,DP146548,"[2930, 872, 3093, 1002]"
3808,images/semi-cursive/zhao-mengjian/DP146548/36.jpg,年,semi-cursive,zhao-mengjian,DP146548,"[1467, 747, 1625, 919]"
3810,images/semi-cursive/zhao-mengjian/DP146548/38.jpg,弟,semi-cursive,zhao-mengjian,DP146548,"[2924, 1399, 3079, 1548]"
3811,images/semi-cursive/zhao-mengjian/DP146548/39.jpg,事,semi-cursive,zhao-mengjian,DP146548,"[1142, 1785, 1315, 1975]"
3814,images/semi-cursive/zhao-mengjian/DP146548/42.jpg,中,semi-cursive,zhao-mengjian,DP146548,"[3480, 991, 3651, 1152]"
3815,images/semi-cursive/zhao-mengjian/DP146548/43.jpg,良,semi-cursive,zhao-mengjian,DP146548,"[871, 1817, 1024, 1951]"
3818,images/semi-cursive/zhao-mengjian/DP146548/46.jpg,咸,semi-cursive,zhao-mengjian,DP146548,"[888, 1186, 1034, 1340]"
3821,images/semi-cursive/zhao-mengjian/DP146548/49.jpg,法,semi-cursive,zhao-mengjian,DP146548,"[2628, 1318, 2791, 1458]"
3822,images/semi-cursive/zhao-mengjian/DP146548/50.jpg,其,semi-cursive,zhao-mengjian,DP146548,"[2326, 1790, 2492, 1939]"
3823,images/semi-cursive/zhao-mengjian/DP146548/51.jpg,今,semi-cursive,zhao-mengjian,DP146548,"[2339, 649, 2526, 798]"
3824,images/semi-cursive/zhao-mengjian/DP146548/52.jpg,月,semi-cursive,zhao-mengjian,DP146548,"[574, 484, 742, 634]"
3825,images/semi-cursive/zhao-mengjian/DP146548/53.jpg,辰,semi-cursive,zhao-mengjian,DP146548,"[871, 1629, 1035, 1790]"
3826,images/semi-cursive/zhao-mengjian/DP146548/54.jpg,深,semi-cursive,zhao-mengjian,DP146548,"[1434, 1398, 1599, 1536]"
3827,images/semi-cursive/zhao-mengjian/DP146548/55.jpg,殆,semi-cursive,zhao-mengjian,DP146548,"[2034, 868, 2197, 987]"
3828,images/semi-cursive/zhao-mengjian/DP146548/56.jpg,眠,semi-cursive,zhao-mengjian,DP146548,"[2037, 1463, 2206, 1595]"
3830,images/semi-cursive/zhao-mengjian/DP146548/58.jpg,表,semi-cursive,zhao-mengjian,DP146548,"[2929, 1216, 3086, 1372]"
3831,images/semi-cursive/zhao-mengjian/DP146548/59.jpg,凝,semi-cursive,zhao-mengjian,DP146548,"[1737, 805, 1904, 953]"
3833,images/semi-cursive/zhao-mengjian/DP146548/61.jpg,罕,semi-cursive,zhao-mengjian,DP146548,"[2335, 1491, 2504, 1645]"
3836,images/semi-cursive/zhao-mengjian/DP146548/64.jpg,淳,semi-cursive,zhao-mengjian,DP146548,"[3478, 677, 3659, 856]"
3839,images/semi-cursive/zhao-mengjian/DP146548/67.jpg,喬,semi-cursive,zhao-mengjian,DP146548,"[2351, 819, 2507, 970]"
3841,images/semi-cursive/zhao-mengjian/DP146548/69.jpg,勉,semi-cursive,zhao-mengjian,DP146548,"[1736, 1566, 1892, 1702]"
3842,images/semi-cursive/zhao-mengjian/DP146548/70.jpg,造,semi-cursive,zhao-mengjian,DP146548,"[1420, 1526, 1595, 1659]"
3843,images/semi-cursive/zhao-mengjian/DP146548/71.jpg,神,semi-cursive,zhao-mengjian,DP146548,"[1729, 1085, 1896, 1271]"
3844,images/semi-cursive/zhao-mengjian/DP146548/72.jpg,喬,semi-cursive,zhao-mengjian,DP146548,"[2925, 1572, 3082, 1726]"
3845,images/semi-cursive/zhao-mengjian/DP146548/73.jpg,喬,semi-cursive,zhao-mengjian,DP146548,"[1158, 1489, 1311, 1644]"
3846,images/semi-cursive/zhao-mengjian/DP146548/74.jpg,銳,semi-cursive,zhao-mengjian,DP146548,"[1434, 1222, 1607, 1367]"
3847,images/semi-cursive/zhao-mengjian/DP146548/75.jpg,用,semi-cursive,zhao-mengjian,DP146548,"[2040, 1627, 2205, 1756]"
3848,images/semi-cursive/zhao-mengjian/DP146548/76.jpg,時,semi-cursive,zhao-mengjian,DP146548,"[2932, 1035, 3093, 1189]"
3851,images/semi-cursive/zhao-mengjian/DP146548/79.jpg,受,semi-cursive,zhao-mengjian,DP146548,"[2633, 877, 2807, 1043]"
3852,images/semi-cursive/zhao-mengjian/DP146548/80.jpg,遂,semi-cursive,zhao-mengjian,DP146548,"[2617, 1488, 2790, 1649]"
3853,images/semi-cursive/zhao-mengjian/DP146548/81.jpg,能,semi-cursive,zhao-mengjian,DP146548,"[2623, 1782, 2795, 1933]"
3854,images/semi-cursive/zhao-mengjian/DP146548/82.jpg,親,semi-cursive,zhao-mengjian,DP146548,"[2630, 719, 2804, 874]"
3855,images/semi-cursive/zhao-mengjian/DP146548/83.jpg,趙,semi-cursive,zhao-mengjian,DP146548,"[3461, 1351, 3638, 1514]"
3856,images/semi-cursive/zhao-mengjian/DP146548/84.jpg,楷,semi-cursive,zhao-mengjian,DP146548,"[575, 1130, 751, 1281]"
3857,images/semi-cursive/zhao-mengjian/DP146548/85.jpg,昔,semi-cursive,zhao-mengjian,DP146548,"[2933, 525, 3094, 692]"
3858,images/semi-cursive/zhao-mengjian/DP146548/86.jpg,龍,semi-cursive,zhao-mengjian,DP146548,"[2031, 1264, 2204, 1425]"
3859,images/semi-cursive/zhao-mengjian/DP146548/87.jpg,秋,semi-cursive,zhao-mengjian,DP146548,"[3455, 1191, 3627, 1343]"
3860,images/semi-cursive/zhao-mengjian/DP146548/88.jpg,諸,semi-cursive,zhao-mengjian,DP146548,"[3472, 522, 3659, 668]"
3861,images/semi-cursive/zhao-mengjian/DP146548/89.jpg,筆,semi-cursive,zhao-mengjian,DP146548,"[2320, 992, 2515, 1186]"
3862,images/semi-cursive/zhao-mengjian/DP146548/90.jpg,董,semi-cursive,zhao-mengjian,DP146548,"[565, 908, 745, 1080]"
3863,images/semi-cursive/zhao-mengjian/DP146548/91.jpg,常,semi-cursive,zhao-mengjian,DP146548,"[2623, 518, 2805, 700]"
3864,images/semi-cursive/zhao-mengjian/DP146548/92.jpg,筆,semi-cursive,zhao-mengjian,DP146548,"[2615, 1085, 2813, 1289]"
3865,images/semi-cursive/zhao-mengjian/DP146548/93.jpg,題,semi-cursive,zhao-mengjian,DP146548,"[3454, 1766, 3644, 1942]"
3867,images/semi-cursive/zhao-mengjian/DP146548/95.jpg,識,semi-cursive,zhao-mengjian,DP146548,"[561, 1328, 784, 1548]"
3868,images/semi-cursive/zhao-mengjian/DP146548/96.jpg,勉,semi-cursive,zhao-mengjian,DP146548,"[3472, 336, 3661, 526]"
3887,images/semi-cursive/zhao-mengjian/DP146555/18.jpg,古,semi-cursive,zhao-mengjian,DP146555,"[3277, 2151, 3441, 2256]"
3906,images/semi-cursive/zhao-mengjian/DP146555/37.jpg,守,semi-cursive,zhao-mengjian,DP146555,"[2129, 2107, 2260, 2265]"
3917,images/semi-cursive/zhao-mengjian/DP146555/48.jpg,好,semi-cursive,zhao-mengjian,DP146555,"[3268, 2069, 3435, 2160]"
3920,images/semi-cursive/zhao-mengjian/DP146555/51.jpg,輩,semi-cursive,zhao-mengjian,DP146555,"[2917, 1073, 3066, 1228]"
3921,images/semi-cursive/zhao-mengjian/DP146555/52.jpg,博,semi-cursive,zhao-mengjian,DP146555,"[3276, 1771, 3440, 1903]"
3934,images/semi-cursive/zhao-mengjian/DP146555/65.jpg,書,semi-cursive,zhao-mengjian,DP146555,"[1700, 2149, 1855, 2281]"
3938,images/semi-cursive/zhao-mengjian/DP146555/69.jpg,道,semi-cursive,zhao-mengjian,DP146555,"[1668, 724, 1817, 855]"
3958,images/semi-cursive/zhao-mengjian/DP146555/89.jpg,藏,semi-cursive,zhao-mengjian,DP146555,"[3279, 2260, 3450, 2420]"
3968,images/semi-cursive/zhao-mengjian/DP146555/99.jpg,雅,semi-cursive,zhao-mengjian,DP146555,"[3271, 1927, 3435, 2045]"
